Step,Vehicle_ID,RSU_ID,Signal_Strength,Connection_Duration,Score
11,4,149831276,0.000867117755618772,85.23477684624925,0.0890145148430714
11,5,149609152,0.0001135457619664292,171.85318081159897,0.11459999190957315
11,6,149869198,0.00028070470941060556,349.20034287381253,0.21189580461108942
11,7,149609139,0.0007457413805552389,164.5268996059919,0.1362885234877004
11,8,9335207319,9.351718569841503e-05,411.8523413575262,0.22849674827485345
11,9,5081068533,0.0005294511425384004,661.5233978289338,0.38416483464689644
12,0,149831304,9.80735097601397e-05,147.18995111435405,0.08554405173470263
12,1,6043413606,9.914617972999203e-05,149.5483714034399,0.09326294740242495
12,10,10613985277,0.00275236409179787,78.4222265733963,0.2352103309219472
12,11,150047145,0.0018265885380266264,252.87700593485116,0.4732013666170522
12,12,9335207337,0.00012067037193881447,inf,inf
12,2,1278964777,9.140909081258108e-05,169.9671980658236,0.08945668758832742
12,3,6622945799,9.632903179892561e-05,125.09188799030191,0.1479099722751316
12,4,1278964770,0.0008773566991171768,83.71502273040325,0.08767175032818181
12,5,8646837685,0.0001139863928262945,171.14257526398285,0.11814788870345672
12,6,149869198,0.00028050753004810745,413.72556566867115,0.12940842633173796
12,7,149609139,0.0007400043462774846,136.5747172441195,0.11464216626664898
12,8,9335207319,9.384138472367951e-05,301.2335595510179,0.20198811306579673
12,9,5081068533,0.0005297932738583393,438.60915289807673,0.2693673310921143
13,0,149831304,9.739884387557869e-05,142.63677077670155,0.08105836938374289
13,1,6043413616,9.990801765730908e-05,134.2399372134754,0.09525530235681269
13,10,10613985277,0.0027935887779154856,60.64450718097191,0.1888231265170336
13,11,150047145,0.0018350180785324894,156.22794785722124,0.29888071549449946
13,12,6665430098,0.00012106458002165623,937.0301169759055,0.5791489109152784
13,13,9335207337,0.003322990584368403,inf,inf
13,2,149960830,9.177587927320532e-05,181.46588093375422,0.09497364332400375
13,3,6622945799,9.7207662893258e-05,107.90308715127638,0.3819066181200749
13,4,1278964770,0.0008875311502597648,86.1042973716693,0.0907603998296876
13,5,8646837685,0.00011446153364363547,166.7147964698636,0.12099675670026483
13,6,149869198,0.000280897192202972,870.5816489669979,0.3221562431458868
13,7,149609139,0.0007333566331721599,115.8942913820598,0.09827972794758885
13,8,9335207319,9.356756821281391e-05,231.70261444068015,0.5834975303765667
13,9,5081068533,0.0005304598282569097,276.12924456106697,0.18587241718133388
14,0,149831304,9.67274641101912e-05,147.19782199881607,0.08121288548782493
14,1,6043413616,0.0001008060557529617,116.15990463328465,0.11488619338360849
14,10,10613985277,0.0028425659386119334,48.63459733545006,0.15682078115149867
14,11,150047145,0.0018484271782163505,98.63055957764608,0.19518110676899314
14,12,149687091,0.00012118731636864536,475.6585004579179,0.30253544632271595
14,13,149942159,0.003334632486040389,152.13576014959108,0.5199503095219564
14,14,9335207337,0.0003051128429888695,inf,inf
14,2,149960830,9.226774997517005e-05,291.1210880255101,0.1452411206431294
14,3,6622945799,9.820219831601168e-05,96.69305418259637,0.09176324711832627
14,4,1278964770,0.0008982019669028708,81.53150130476456,0.08770712482003516
14,5,8646837685,0.00011502155667327442,155.23618476330932,0.1215115549621439
14,6,149641370,0.00028097113720818365,1042.9756561510292,0.3089297361885532
14,7,149663735,0.0007274568917556943,117.60548731886833,0.09950124931488484
14,8,9335184589,9.3280361976613e-05,188.07514527565942,0.43743168586278197
14,9,5081068537,0.0005306458437865171,212.866925421014,0.152552100768811
15,0,149641029,9.606718069535733e-05,145.0064258878187,0.08156728094316097
15,1,6043413616,0.00010179311771037833,104.86720258697024,0.19305075733674615
15,10,10613985277,0.002900333881351594,39.91580006330029,0.13253690116688444
15,11,1754696189,0.0018681181374062567,73.6425881273277,0.150924943184683
15,12,149687091,0.00012125973857178256,317.66745234037614,0.20740918487334042
15,13,149942159,0.0033296090445470486,72.7407523611284,0.25708719822928683
15,14,8882874479,0.00030435546659473705,389.0663817293625,0.7683294159342376
15,15,9335207337,0.0013297586501492906,inf,inf
15,2,1278964716,9.242700354800401e-05,297.2276985199087,0.15459326021618985
15,3,6043413606,9.940282456418335e-05,86.11791736781707,0.06268803642282744
15,4,149831275,0.0009095241478086872,77.86976380156973,0.08532650118777232
15,5,8646837685,0.00011550860664303723,154.5526857071738,0.12721857033779566
15,6,150017640,0.0002817246285122144,1246.7465132703342,0.3867757493388295
15,7,149663735,0.0007220295024093675,124.03437250630218,0.10393222998403287
15,8,2512209823,9.369764249549453e-05,229.86631347713694,0.31410957900039305
15,9,5081068537,0.0005307644129750674,167.91539373593432,0.13382490357037563
16,0,149641032,9.540577500524883e-05,144.83040720304902,0.08467778387850557
16,1,6043413617,0.00010291316172962127,94.64549877244937,0.12241397461736127
16,10,10613985277,0.002962207618174865,34.22513286349987,0.11544590448301947
16,11,1754696189,0.0018944483138735241,54.938520465620456,0.11818851699596972
16,12,149687091,0.00012130326117718017,230.25953287685667,0.1540700522504466
16,13,149942159,0.003302117742001672,51.56655613114966,0.1854158245221371
16,14,8882874479,0.00030414197970429877,208.5238754731385,0.5627300284922514
16,15,7759545234,0.001325133632629179,322.00077755995613,0.4534502258692848
16,16,9335207337,0.00029502892056121484,inf,inf
16,2,1278964716,9.284914713659237e-05,295.36040021466897,0.18895459121577904
16,3,6043413606,0.00010053185131121138,85.14087358370126,0.07988502522623982
16,4,1272657690,0.0009206442845759498,82.13749805240371,0.09271430362569832
16,5,8646837685,0.00011600333821400104,153.29659006872484,0.1301371220475167
16,6,150017640,0.00028252103909178074,748.4185041118426,0.24969864863469565
16,7,149663735,0.0007167709938444956,128.58250945276905,0.10684370050872034
16,8,9335207317,9.411447577567359e-05,203.3254808645334,0.3215628641233746
16,9,5081068537,0.0005297625502640999,161.91654315042686,0.1267813421883195
17,0,149641032,9.476303049624152e-05,151.9631784720486,0.09321344434861673
17,1,6043413617,0.00010420979291315479,84.48751204582994,0.2823790641577927
17,10,10613985277,0.0030504266960533644,27.53053072530128,0.09474475521913303
17,11,1754696189,0.0019291296954912858,43.11934098114638,0.0979807861459672
17,12,8548176284,0.000121267179325802,183.72438668782434,0.12701008297999247
17,13,149942159,0.0032564796955954468,42.36089568101613,0.15243125335992108
17,14,8882806429,0.00030584397188016806,134.91045922770937,0.358058039301175
17,15,7759545235,0.0013160909957014178,156.08522414545283,0.23853713173475705
17,16,8272698096,0.0002941569888721277,286.30238109244453,0.4568507947417138
17,17,9335207337,0.00014374051893411375,inf,inf
17,2,1278964716,9.311091075303773e-05,236.03926534300092,0.16038974254844213
17,3,6043413616,0.00010169202826174135,83.2801965370715,0.22371578153702903
17,4,1272657690,0.000931819398627885,81.55069847036943,0.10007572371690127
17,5,8646837685,0.00011634614077596215,167.2849503668593,0.13585415942873738
17,6,150017640,0.0002831585538991939,500.4077675883806,0.1902600827936771
17,7,149663735,0.0007149468416210443,221.43595331504207,0.17180736502167168
17,8,2512209845,9.416007178829428e-05,192.44995199181466,0.28075683723817824
17,9,5081068537,0.0005283102021852884,168.8669351660057,0.12345030524781982
18,0,1278964813,9.415475322368947e-05,159.54500206900482,0.1101169221277555
18,1,6043413607,0.00010551276771922969,78.92754190659836,0.1410640828867648
18,10,149893047,0.0031515025540642563,22.809208500507243,0.08005667527461117
18,11,1754696189,0.001972109873857998,38.36168117622821,0.09069309096385227
18,12,8548176284,0.00012112647763974012,159.2310490389253,0.11594356789246131
18,13,149869243,0.00320073901275721,33.60664322997019,0.12183600395718075
18,14,8882806429,0.0003074665004221156,87.78500388328945,0.25937886390428544
18,15,7759545235,0.0013044790349937521,116.87834567758541,0.1907277409770174
18,16,8272698096,0.0002943234598653414,180.84361812469876,0.3077234455361439
18,17,1278964620,0.000143620586078075,776.7615235549611,0.5838303864111192
18,18,9335207337,0.0006186549839052885,inf,inf
18,2,1278964716,9.335885511324545e-05,188.33959025730093,0.13292853135382038
18,3,6043413616,0.0001030361499188195,77.77915067598518,0.10939993592481957
18,4,1272657690,0.0009437910635888131,75.87967265695494,0.107898682031896
18,5,8646837685,0.00011683570393095074,162.34424625389596,0.1299392144180493
18,6,150017640,0.0002837627997384443,417.6655509831654,0.1627265222547812
18,7,149663735,0.0007107514294607659,174.7792294257716,0.138293739161374
18,8,2512209845,9.410063759263353e-05,208.22897107292752,0.25666375239658445
18,9,5081068542,0.00010543232122591435,174.86358452705292,0.1258924620804861
19,0,1278964813,9.365930653437764e-05,241.59381902576982,0.15398364514018706
19,1,6043413607,0.00010694531141020828,73.02496349869583,0.15737017541644524
19,10,149893047,0.003195359423509093,23.37813407040122,0.08284658003264474
19,11,1754696189,0.0020207076211231265,35.34145800933944,0.08637363939936941
19,12,8548176284,0.00012097506913552088,136.08687229911084,0.10790933304116743
19,13,149869243,0.0031270769895254827,27.544343170449316,0.10461614962838937
19,14,8882806429,0.0003096528148869862,64.10312438572906,0.1436369367315063
19,15,7759545235,0.001289017519147524,87.01057910708442,0.1564638645445284
19,16,8272698096,0.0002947652512539424,125.39095762686352,0.2308339507937288
19,17,1278964620,0.00014362027899265223,368.8087849356878,0.2967827038322599
19,18,149455394,0.0006197177981027566,773.5394113942291,0.5610780429948146
19,19,9335207337,0.0005845462702458684,inf,inf
19,2,149496665,9.390509647648976e-05,187.00206792697549,0.15803810656615389
19,3,6043413617,0.00010447471432833596,73.72153568322611,0.19405157402561152
19,4,1272657690,0.0009555661297420797,80.63412399067823,0.1269398809135809
19,5,8646837685,0.00011740884275526484,151.2618661640874,0.11863266022096512
19,6,921576165,0.0002846132384302558,322.3958346469836,0.13063429928607748
19,7,149663735,0.0007056567707258379,144.1802089838837,0.11630508787919394
19,8,6622945800,9.49145282470199e-05,178.64616435822003,0.13014561665978844
19,9,5081068542,0.00010525438223433033,164.77973027655688,0.11908196931340118
20,0,1272637499,9.336290680294986e-05,492.06029633136393,0.30836988755965544
20,1,1754696145,0.00010831231816853114,73.43718873786372,0.08557592101819153
20,10,149893047,0.0032580582689448355,22.25875080767825,0.08055400612173673
20,11,149984939,0.0020716840116539806,44.78724277679763,0.10729593260151638
20,12,8548176284,0.00012083029661644502,112.96328429123326,0.10435215294076781
20,13,9571152424,0.0030322934790489617,25.301122686059266,0.10485507313523364
20,14,9571152434,0.0003129683877810112,53.32130001206203,0.11699977096381389
20,15,7759545235,0.0012708304917692878,72.07283250484257,0.13723627254898624
20,16,8272698096,0.00029559736269076044,94.10981737212107,0.18672486209392894
20,17,1278964620,0.00014378094804558047,252.14709495136222,0.21375513117722528
20,18,149455394,0.0006200331642740763,440.64535351823264,0.36257551954026457
20,19,149722246,0.0005855638659484333,1248.803150796743,0.7427074836904735
20,2,149496665,9.438414715131282e-05,309.7349453633679,0.22577579460752498
20,20,9335207337,7.120278190330804e-05,inf,inf
20,3,6043413607,0.00010590002692439029,70.50324298101712,0.21459216418658172
20,4,1272657690,0.0009651313066792102,106.48548007677633,0.15231596989004273
20,5,8646837685,0.00011757346432054735,185.82683251427875,0.13270225209987194
20,6,921576165,0.00028503460410951077,303.4478581640107,0.1348126194508608
20,7,149663735,0.0007004038378183576,127.79751192502341,0.1042219958643424
20,8,6622945800,9.543214998445155e-05,154.82707315066213,0.10686492500178378
20,9,5081068542,0.00010488955436014952,185.92438517183584,0.1253982241601052
21,0,1272637499,9.301751219192376e-05,346.35407287508895,0.5604284537477865
21,1,6043413613,0.00010963814035870026,74.21249068085395,0.10659734474819947
21,10,149893047,0.0032838122059504577,23.401487210612927,0.08426847103542898
21,11,149984939,0.002111605890778942,69.34069709112153,0.16019907165330918
21,12,8548176284,0.00012049489488765563,102.60979982361951,0.10884998671900548
21,13,9571152417,0.0029237010266792082,34.56856153010304,0.1709060283715021
21,14,8548126461,0.0003170230862151188,45.87176652143408,0.11056623326462946
21,15,7759545235,0.0012513123435670325,65.63195989766723,0.12110703581323226
21,16,8272698096,0.00029764854742260277,95.32356137235499,0.18408604486313937
21,17,1278964620,0.00014405473091698412,186.7424833958361,0.16487353070381497
21,18,149455394,0.00012407078431736336,307.898521326538,0.2711192177448133
21,19,149722246,0.0005873147653041438,477.372769392288,0.2964635326347037
21,2,149496665,9.457034950826227e-05,343.0872274727609,0.23814744757184653
21,20,11148797037,7.130683270526658e-05,1240.9824256488823,0.46332382956114343
21,21,9335207337,0.00082384551014968,inf,inf
21,3,6043413607,0.00010729446834444162,70.54106124681769,0.11503181611364442
21,4,1272657690,0.0009678626677903444,176.98849186355847,0.2076401917695932
21,5,8646837685,0.0001175379475379953,267.181662324942,0.17615743920794963
21,6,921576165,0.0002851544489681071,315.3624853438189,0.1446716653474189
21,7,149663735,0.0006947941936917664,120.84933874602048,0.09846998199368699
21,8,6622945799,9.634420162494977e-05,131.17551141692041,0.15248432557142422
21,9,5081068542,0.00010428650829817713,329.05016977944314,0.19374062091027222
22,0,1278964813,9.224827738835854e-05,254.48377551578133,0.12728220878334265
22,1,6043413613,0.00011106425780161916,71.61729048379583,0.3636541471290739
22,10,1278964669,0.0033251148211852198,22.95830791960788,0.08385849767465697
22,11,149984939,0.002134240283891187,58.71619322532612,0.13971087452787936
22,12,8548176289,0.00011992752560065845,104.78268107955861,0.14387188529673978
22,13,9571152417,0.0028439820143803655,62.77852935546265,0.25579440211757265
22,14,8548126461,0.00032241574398505894,46.98452447143512,0.2618012803208334
22,15,7759545235,0.0012320788093659666,64.78868437030093,0.10924137982163121
22,16,8272698094,0.0003009195665850041,171.75067518281358,0.2919389440000267
22,17,1278964620,0.0001444438647137459,143.42422203900088,0.12937847993563406
22,18,149555090,0.0001240557778199299,221.0262774622681,0.20419055942630887
22,19,149722246,0.000589454386633573,280.8416617207468,0.18312862138872113
22,2,149960824,9.471542508217887e-05,357.2848884153819,0.33579337565436157
22,20,11148797037,7.138936389843105e-05,673.154894785462,0.2633436890387554
22,21,10088870712,0.000820601833921506,502.3300442828548,0.42492481826344486
22,22,9335207337,5.929064887318425e-05,inf,inf
22,3,1754696145,0.00010875700633267401,69.78910968405629,0.08232245608442149
22,4,149910642,0.0009628900960286771,173.40530184135434,0.1792306914262934
22,5,935932404,0.00011740742093338467,570.3199951342367,0.34523217643916854
22,6,921576165,0.00028515972394453697,326.17664779327407,0.15232577376637607
22,7,149663735,0.0006894712148359224,122.52800898124732,0.09839761153060045
22,8,6622945799,9.722553650727623e-05,112.12370668117987,0.30637618461595256
22,9,1271333941,0.00010378054341846025,644.5003146807919,0.36540925729163043
23,0,1272637628,9.222075011902298e-05,265.1104357576665,0.13207365626044867
23,1,6043413613,0.00011243163283282904,72.36900983615077,0.08143585086819809
23,10,1278964669,0.0033537058104475596,22.982389400566017,0.08460463024736677
23,11,6989435773,0.002122348886644377,55.62945763645847,0.22186639817562495
23,12,8548176289,0.00011912208453136893,128.72180661065454,0.25260653586277965
23,13,9571152417,0.0028076576493842,48.709903060482,0.26064229645818926
23,14,8548126461,0.00032765168063063566,47.298612345679906,0.15156954920929377
23,15,7769038480,0.0012131321006456223,64.65406825944578,0.10340166578630239
23,16,149827413,0.00030354321430424354,2522.434439251136,3.8306694780183546
23,17,1278964620,0.00014496871838089737,113.48589189418055,0.10202497539324604
23,18,149555090,0.00012386195550568866,172.77479407285205,0.1743493566935495
23,19,149722246,0.0005914163172832064,210.74454103238784,0.14241258305917537
23,2,149960824,9.484553815258532e-05,247.43142430922762,0.17602966232201364
23,20,11148797037,7.145912547907541e-05,475.48731188665397,0.19119918300280633
23,21,10088870712,0.0008186655449755213,313.3090915698587,0.2706157578687277
23,22,1272637993,5.924195773219798e-05,1837.7889613143986,0.5497947799054432
23,23,9335207337,8.640872780735593e-05,inf,inf
23,3,6043413613,0.00011017324903675312,69.9074391546861,0.1597262289155224
23,4,149910642,0.0009592208552986696,124.45713420205361,0.1321423686867864
23,5,149905257,0.00011726670697843987,841.2458366813522,0.6976680388156016
23,6,921576165,5.70669835637726e-05,317.86653606827656,0.14584482600115853
23,7,149663735,0.0006842244020019324,129.59539369388324,0.10171638895201739
23,8,6622945799,9.81645255115704e-05,101.64146975330763,0.09646948795909188
23,9,150015602,0.00010330524998277507,644.0160363060689,0.3441264537723315
24,0,149831223,9.209214532802748e-05,215.00637879941536,0.10912590410681046
24,1,6637735150,0.0001139189037387828,70.95815609111561,0.05723172547704911
24,10,1278964669,0.0034004623243195737,21.39397956675585,0.08021368463282913
24,11,6989435773,0.002147397873048414,64.26886829054676,0.21417175790366225
24,12,8548176289,0.00011828446419696088,195.60170669486368,0.20423861532700419
24,13,9571152418,0.0027600197880667584,37.448198410850466,0.2954802649078556
24,14,8272698091,0.00033234438220580215,42.327724176937146,0.09196926260705433
24,15,7769038480,0.0011949361405639714,66.64034668053884,0.11317410920441057
24,16,149827413,0.00030370450308458703,10653.793431060563,16.181576113238933
24,17,149802977,0.00014573415341102936,99.56405203874158,0.08843233129416578
24,18,149555090,0.00012251017725044703,141.37541886889582,0.16166259656139184
24,19,149722246,0.0005936840067652492,165.09638763991123,0.11522089756842997
24,2,1278964781,9.498421222864998e-05,196.23262074154084,0.14540153889417695
24,20,11148797037,7.153356558349693e-05,358.04187015184004,0.14561969325063417
24,21,10088870712,0.0008154354094825476,192.4658014189651,0.17248925291135334
24,22,1272637993,5.918390228683779e-05,776.5037127937953,0.2363481827457974
24,23,149543891,8.629978949797287e-05,1088.9546966041712,0.4848762686968207
24,24,9335207337,0.00010429705799277552,inf,inf
24,3,6043413613,0.0001115262058703429,70.93212955676138,0.15780712746020742
24,4,1272657688,0.0009566589849538509,102.82420935890595,0.11130498810396576
24,5,149905257,0.00011693877966151467,915.4191933312844,0.6591269709745707
24,6,921576165,5.709073316879029e-05,305.71874910725546,0.13260208450469646
24,7,149687176,0.0006786023092393177,125.94073380667007,0.09926329405506977
24,8,6043413606,9.928865768179611e-05,91.39631882259901,0.06452988912555391
24,9,1278964782,0.00010315469110335916,417.1900848237534,0.2255228111725691
25,0,149831223,9.191522721943698e-05,171.5713603162486,0.08941235525073563
25,1,6637735150,0.00011541669906041946,68.7953158118321,0.13053473187667003
25,10,8552822275,0.003378030722468644,23.934347310705558,0.10214445340537431
25,11,6989435784,0.0021419865534157067,49.63722427672675,0.17929696009431229
25,12,8293937099,0.00011760315934036731,404.59758311203024,0.3075052230563924
25,13,9571152418,0.0026959141432148065,33.37535226180596,0.2182310557804295
25,14,149637145,0.00033944391881592084,56.76729650557256,0.11651063070748738
25,15,7769038480,0.0011790042011450958,73.90904335718132,0.12774064064768081
25,16,149827413,0.00030374589342535617,93301.85592997631,141.71622597346044
25,17,149802977,0.00014653239547011792,82.9625861130014,0.07432857688453856
25,18,149555090,0.00012130194456652002,133.60150306065862,0.11348886398980193
25,19,149722246,0.0005955716326037998,143.5788187774737,0.10114547984569684
25,2,8548231811,9.529040102617245e-05,160.55201417353337,0.2240986478661911
25,20,11148797037,7.161173479793344e-05,281.2542411745543,0.113437621083573
25,21,10088870712,0.0008130440343415082,149.86867762794694,0.13840292519541525
25,22,1272637993,5.914333254383086e-05,509.4033275325396,0.15757157398283092
25,23,149543891,8.620263713743847e-05,493.7878432634852,0.23189981964053272
25,24,375932639,0.00010414766568026966,1256.6049652091606,0.6675928066882066
25,25,9335207337,6.380130415291907e-05,inf,inf
25,3,6043413613,0.00011306230752604645,68.7167786278598,0.06386949759898866
25,4,1272657688,0.0009539795662246775,87.08895060480995,0.09651212960290088
25,5,149919270,0.0001164791238403137,519.3030543500926,0.3208319099444525
25,6,3755115663,5.708164319266155e-05,312.2748998535549,0.13897297345448426
25,7,149687176,0.000673709180395625,130.8991634214133,0.10234782800150677
25,8,6043413606,0.00010053274610670998,82.27062490710742,0.07848747904862088
25,9,150057023,0.00010304537939007384,268.43911881496985,0.1512237383159819
26,0,149831223,9.177471203868885e-05,146.94571990681789,0.07829241334691969
26,1,6637735118,0.00011675458778343995,73.76041706359996,0.6099165146632468
26,10,8552822275,0.003284370979660124,35.91946852821268,0.15732503846567483
26,11,6989435784,0.002139451218872813,41.023032818318626,0.1553941616581574
26,12,149620589,0.00011711243649836169,9769.409914423006,5.7190548480245536
26,13,9571152419,0.0026242087711535627,29.144630014298237,0.12142201769410033
26,14,149637145,0.0003452666756272369,88.83034051909792,0.17218901947842596
26,15,7769038480,0.0011694574976993143,112.80327799862422,0.16936254117701424
26,16,1272637787,0.0003037508173549134,1955625.2238783967,2970.3884107947097
26,17,149802975,0.00014754341895260818,72.3055604330605,0.06512097976676368
26,18,149555090,0.00012040775534876573,134.43971908360322,0.1021631939429299
26,19,149722246,0.00011959458752680522,125.26555955620067,0.08843883348175144
26,2,1278964781,9.553040978588436e-05,133.79773409663474,0.12034244125219763
26,20,11148797037,7.145749339530354e-05,389.8927053589168,0.14932609332788405
26,21,10088870712,0.0008118911721944225,135.98089235358873,0.1275539388484067
26,22,1272637993,5.9111036533381745e-05,376.30579385034684,0.11838521341828759
26,23,149543891,8.61952131157932e-05,368.1399345040458,0.17985054752596769
26,24,375932639,0.00010390171195833793,584.4372518816903,0.320544002750028
26,25,149650338,6.382014689087371e-05,2239.055095486377,0.7401019995326805
26,26,9335207337,0.002275338477177868,inf,inf
26,3,6043413613,0.00011387804717171031,68.3730553914171,0.059814224302342116
26,4,1272657688,0.000951518063739487,76.37240661003848,0.08647596041958168
26,5,149919270,0.0001159614348775758,296.50703790342254,0.19212873132242386
26,6,3755115663,5.707520817663747e-05,321.282442440314,0.21286313288357633
26,7,149687176,0.0001339963631303228,147.84254843844403,0.11310343569457831
26,8,6043413616,0.00010180250665746297,77.94021117212132,0.24848951052911475
26,9,150057023,0.00010301356844507661,203.95973780146912,0.12280669100778062
27,0,149831223,9.181533857265663e-05,148.79024284940536,0.07907650284273438
27,1,7848462346,0.00011770456481888983,89.65213645592848,0.24867325551081518
27,10,8552822275,0.0032047368723378163,63.3453750663863,0.2456234192985004
27,11,6989435784,0.0021398406278308494,35.691644726909686,0.12299810513772895
27,12,149620589,0.0001170963726519089,31064.500386288055,18.184976201824583
27,13,10576346541,0.002542626951409708,26.774855764040502,0.09678567949976133
27,14,8548126461,0.0003465113987479725,71.00284938896458,0.14542914298589094
27,15,7769038480,0.001164923235715437,222.2974883300651,0.2902889015355344
27,16,9335207337,0.000303751059028504,inf,inf
27,17,149802975,0.00014879124720277085,66.85918495046585,0.06484074539008271
27,18,149964121,0.00011954827582328775,142.92634262093972,0.10242117246200443
27,19,149722246,0.00012005566123194413,110.13209771680975,0.07729318877318991
27,2,149663706,9.584210639190503e-05,115.55644058413372,0.13036525565280244
27,20,149984951,7.137399320901581e-05,486.78830727512764,0.18193523509240572
27,21,10088870712,0.0008166306401139638,228.82575383010735,0.20274212649677312
27,22,1272637993,5.910907737825148e-05,320.0576143516067,0.10186189654656624
27,23,149543891,8.61767063906872e-05,269.8048363366049,0.14019507840301193
27,24,375932639,0.00010354050632099861,358.42722769165744,0.2039591699690075
27,25,149650338,6.38595242474794e-05,909.4535755487922,0.33180155347695545
