Junction ID, X, Y
1278964846, 5540.84, 1438.2
1278964889, 3441.75, 2596.46
1278964607, 3307.05, 2593.89
1278964950, 3638.44, 2596.49
1278964919, 3835.39, 2597.05
1278964759, 4508.93, 1329.0
1278964799, 4707.7, 1327.52
1278964845, 5722.93, 2074.82
1278964658, 5607.53, 2020.39
1278964769, 5904.41, 2076.89
1278964671, 6054.33, 2077.28
1278964681, 6264.56, 2077.43
1278964690, 3442.09, 2503.82
1278964575, 3387.47, 2499.83
1278965002, 3639.46, 2504.37
1278964895, 3836.07, 2503.63
1278964834, 4315.61, 2923.79
1278964956, 4452.92, 2925.87
1278964727, 4128.54, 2924.84
1278964620, 4505.21, 2600.87
1278964685, 4702.81, 2601.72
7033083092, 4327.41, 2599.65
1278964815, 4314.84, 2599.67
1278964918, 4125.39, 2596.96
1278964916, 4873.64, 1533.69
1278964987, 4909.08, 1534.46
1278964943, 4707.35, 1532.72
1278964936, 4508.16, 1532.15
1278964985, 4318.3, 1532.65
149824193, 4129.14, 1530.52
1278964624, 6055.59, 2184.17
1278964728, 6264.29, 2186.11
1278964983, 5903.94, 2180.66
149628090, 5722.55, 2176.94
1278964643, 5537.93, 2175.96
1278964868, 5903.39, 2303.57
1278964786, 6264.0, 2303.6
1278964801, 5722.1, 2300.2
1278964576, 5536.41, 2300.17
8289864358, 5520.07, 2299.87
1278964873, 5371.64, 2297.66
1278964566, 4505.34, 2924.59
3653922111, 4558.35, 2925.02
8178032870, 4493.68, 2924.87
1278964692, 4508.65, 1960.44
1278964896, 4707.16, 1963.29
1278964970, 4317.71, 1959.89
1278965009, 4126.94, 1959.61
1278964788, 4042.18, 1959.09
8548128423, 5238.23, 2178.1
1278964809, 5372.02, 2179.92
1278964837, 5204.36, 2177.64
1278964966, 5038.23, 2175.65
1278964790, 4873.59, 2282.6
1278964612, 4956.62, 2284.08
1278964989, 4706.96, 2280.6
1278964580, 4507.99, 2280.8
1278964545, 4316.9, 2281.55
1278964746, 4126.01, 2280.75
1278964827, 4315.17, 2705.5
1278964760, 4156.45, 2648.88
1278964771, 4505.25, 2816.43
1278964997, 4439.41, 2814.43
149734739, 5905.87, 1756.66
1278964897, 5724.1, 1754.71
1278964820, 6056.74, 1756.67
8292753662, 6093.94, 1757.1
1278964595, 6265.36, 1759.12
1278964650, 4126.8, 2067.0
1278964836, 4049.8, 2067.29
1278964687, 4317.51, 2065.73
1278964630, 4507.67, 2068.08
1278964682, 4705.96, 2066.85
