Step,Vehicle_ID,RSU_ID,Signal_Strength,Expected_Connection_Time
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
0,0,149720490,0.06366739538104978,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,0,149720490,0.057388820382800125,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
1,1,6622945799,0.09153427673394773,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,149720490,0.048440032106643445,10
2,0,1278964758,0.018333207590102412,10
2,0,1278964758,0.018333207590102412,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,1,6622945799,0.07630021152689484,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
2,2,6151818875,0.0910968165342952,10
3,0,149720490,0.03780530497052676,10
3,0,149720490,0.03780530497052676,10
3,0,149720490,0.03780530497052676,10
3,0,149720490,0.03780530497052676,10
3,0,1278964758,0.018578512051573133,10
3,0,1278964758,0.018578512051573133,10
3,0,1278964758,0.018578512051573133,10
3,0,1278964758,0.018578512051573133,10
3,0,1278964758,0.018578512051573133,10
3,0,1278964758,0.018578512051573133,10
3,1,8293291747,0.06525923598494884,10
3,1,8293291747,0.06525923598494884,10
3,1,8293291747,0.06525923598494884,10
3,1,8293291747,0.06525923598494884,10
3,1,8293291747,0.06525923598494884,10
3,1,9335184616,0.020539707352246698,10
3,1,9335184616,0.020539707352246698,10
3,1,9335184616,0.020539707352246698,10
3,1,9335184616,0.020539707352246698,10
3,1,9335207317,0.01535632402062669,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,2,6151818875,0.07503560408759605,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
3,3,9335184603,0.2555199428839419,10
4,0,149720490,0.02885356977079098,10
4,0,149720490,0.02885356977079098,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,0,1278964758,0.01855485168295485,10
4,1,8293291747,0.11757705357528181,10
4,1,8293291747,0.11757705357528181,10
4,1,8293291747,0.11757705357528181,10
4,1,9335184616,0.021970928683430035,10
4,1,9335184616,0.021970928683430035,10
4,1,9335184616,0.021970928683430035,10
4,1,9335207317,0.015704975015211838,10
4,1,9335207317,0.015704975015211838,10
4,1,9335207317,0.015704975015211838,10
4,1,9335184612,0.013633699471290204,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,2,6151818875,0.05693387085552719,10
4,3,9335184603,0.7328655670847164,10
4,3,9335184603,0.7328655670847164,10
4,3,2512209858,0.08511181254451267,10
4,3,2512209858,0.08511181254451267,10
4,3,2512209858,0.08511181254451267,10
4,3,2512209858,0.08511181254451267,10
4,3,2512209858,0.08511181254451267,10
4,3,2512209860,0.07752266870023977,10
4,3,2512209853,0.035479883687643744,10
4,3,2512209834,0.027833464229060623,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
4,4,149910642,0.07453623589836422,10
5,0,149720490,0.02214494497971055,10
5,0,1278964758,0.017918709674769804,10
5,0,1278964758,0.017918709674769804,10
5,0,1278964758,0.017918709674769804,10
5,0,1278964758,0.017918709674769804,10
5,0,1278964758,0.017918709674769804,10
5,0,1278964758,0.017918709674769804,10
5,0,1278964758,0.017918709674769804,10
5,0,149831304,0.00943831890987473,10
5,0,149831304,0.00943831890987473,10
5,1,8293291747,0.37975032780612583,10
5,1,8293291747,0.37975032780612583,10
5,1,149860367,0.03209394499245475,10
5,1,9335184616,0.023231563323373845,10
5,1,9335184616,0.023231563323373845,10
5,1,9335184616,0.023231563323373845,10
5,1,9335207317,0.01589081717354548,10
5,1,9335207317,0.01589081717354548,10
5,1,9335184612,0.013757481599652427,10
5,1,9335207318,0.0131031941976364,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149687146,0.05838255973943695,10
5,2,149862084,0.011972548024780615,10
5,3,2512209858,0.15170672374151417,10
5,3,2512209860,0.12561631236024867,10
5,3,2512209856,0.05496181787655859,10
5,3,2512209853,0.04285106408978249,10
5,3,2512209834,0.03252556672409836,10
5,3,2512209834,0.03252556672409836,10
5,3,2512209832,0.03132587174209552,10
5,3,9335207317,0.025334691258092085,10
5,3,9335184616,0.0205751524359522,10
5,3,9335184616,0.0205751524359522,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,4,149910642,0.06501841442055212,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
5,5,149905258,0.07472015551121791,10
6,0,1278964758,0.016483076705815263,10
6,0,1278964758,0.016483076705815263,10
6,0,1278964758,0.016483076705815263,10
6,0,1278964758,0.016483076705815263,10
6,0,1278964758,0.016483076705815263,10
6,0,1278964758,0.016483076705815263,10
6,0,149831304,0.009419877806348087,10
6,0,149831304,0.009419877806348087,10
6,0,149831304,0.009419877806348087,10
6,0,149831304,0.009419877806348087,10
6,1,8293291747,0.17962391610508646,10
6,1,8293291747,0.17962391610508646,10
6,1,8293291747,0.17962391610508646,10
6,1,8293291747,0.17962391610508646,10
6,1,149860367,0.03422589644859492,10
6,1,149860367,0.03422589644859492,10
6,1,149860367,0.03422589644859492,10
6,1,9335184616,0.023653747391232702,10
6,1,9335184616,0.023653747391232702,10
6,1,9335184616,0.023653747391232702,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,149687146,0.10680628756963959,10
6,2,10965467098,0.008024348861609264,10
6,3,2512209860,0.6520961375007627,10
6,3,2512209853,0.05961556727326763,10
6,3,2512209832,0.03846945495915909,10
6,3,2512209832,0.03846945495915909,10
6,3,9335184614,0.02575140192194144,10
6,3,9335184613,0.02416079692836939,10
6,3,9335184616,0.023106662281260282,10
6,3,149860367,0.017980321956272343,10
6,3,149860367,0.017980321956272343,10
6,3,8293291747,0.011995897126636937,10
6,4,149910642,0.05254919635249913,10
6,4,149910642,0.05254919635249913,10
6,4,149910642,0.05254919635249913,10
6,4,149910642,0.05254919635249913,10
6,4,149910642,0.05254919635249913,10
6,4,149910642,0.05254919635249913,10
6,4,149910642,0.05254919635249913,10
6,4,1272657712,0.016846269148338214,10
6,4,1272657712,0.016846269148338214,10
6,4,1272657712,0.016846269148338214,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,5,149905258,0.06404187632436315,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
6,6,150017640,0.15161124599618073,10
7,0,1278964758,0.01460233728308932,10
7,0,1278964758,0.01460233728308932,10
7,0,1278964758,0.01460233728308932,10
7,0,1278964758,0.01460233728308932,10
7,0,1278964758,0.01460233728308932,10
7,0,149831304,0.009242938863244092,10
7,0,149831304,0.009242938863244092,10
7,0,149831304,0.009242938863244092,10
7,0,149831304,0.009242938863244092,10
7,0,1278964782,0.0063023253938701606,10
7,1,2512209817,0.12535396275807906,10
7,1,8293291747,0.0907985618182422,10
7,1,8293291747,0.0907985618182422,10
7,1,149860367,0.034920814582091814,10
7,1,149860367,0.034920814582091814,10
7,1,9335184616,0.023156475404641504,10
7,1,9335184616,0.023156475404641504,10
7,1,9335184616,0.023156475404641504,10
7,1,9335184616,0.023156475404641504,10
7,1,9335207317,0.015470533908042509,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,149687146,0.3315391140543868,10
7,2,10965467098,0.007665736276494512,10
7,2,10965467098,0.007665736276494512,10
7,3,2512209853,0.11182738107721724,10
7,3,2512209832,0.0466053664782718,10
7,3,2512209832,0.0466053664782718,10
7,3,9335184616,0.025270805601880816,10
7,3,9335184616,0.025270805601880816,10
7,3,149860367,0.018629010968703563,10
7,3,149860367,0.018629010968703563,10
7,3,8293291747,0.012477227943691566,10
7,3,8293291747,0.012477227943691566,10
7,3,8293291747,0.012477227943691566,10
7,4,149910642,0.04164932616945399,10
7,4,149910642,0.04164932616945399,10
7,4,149910642,0.04164932616945399,10
7,4,149910642,0.04164932616945399,10
7,4,149910642,0.04164932616945399,10
7,4,1272657712,0.0163737805654832,10
7,4,1272657712,0.0163737805654832,10
7,4,1272657712,0.0163737805654832,10
7,4,1272657712,0.0163737805654832,10
7,4,1272657712,0.0163737805654832,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149905258,0.05074730776285086,10
7,5,149609152,0.014079737459246108,10
7,5,149609152,0.014079737459246108,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,6,150017640,0.11588376967056273,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
7,7,149734765,0.07448633017625683,10
8,0,1278964758,0.01280905879147933,10
8,0,1278964758,0.01280905879147933,10
8,0,1278964758,0.01280905879147933,10
8,0,1278964758,0.01280905879147933,10
8,0,149831304,0.008930042472716266,10
8,0,149831304,0.008930042472716266,10
8,0,149831304,0.008930042472716266,10
8,0,149831304,0.008930042472716266,10
8,0,149831304,0.008930042472716266,10
8,0,1278964782,0.0061947480499374066,10
8,1,8293291747,0.06771524251891485,10
8,1,8293291747,0.06771524251891485,10
8,1,8293291747,0.06771524251891485,10
8,1,8293291747,0.06771524251891485,10
8,1,6622945799,0.0229529176373299,10
8,1,6622945799,0.0229529176373299,10
8,1,6622945799,0.0229529176373299,10
8,1,6622945799,0.0229529176373299,10
8,1,6622945799,0.0229529176373299,10
8,1,6622945799,0.0229529176373299,10
8,2,149687146,0.06986773684468821,10
8,2,149687146,0.06986773684468821,10
8,2,149687146,0.06986773684468821,10
8,2,149687146,0.06986773684468821,10
8,2,149687146,0.06986773684468821,10
8,2,149687146,0.06986773684468821,10
8,2,149687146,0.06986773684468821,10
8,2,10965467098,0.007223309178770002,10
8,2,149687150,0.00507493833618294,10
8,2,149637593,0.0025361675790842044,10
8,3,9335184611,0.0664568195942406,10
8,3,9335207317,0.05857782495348227,10
8,3,9335207317,0.05857782495348227,10
8,3,2512209845,0.0344836231335261,10
8,3,6622945800,0.021717952321071852,10
8,3,6622945799,0.011773115219157004,10
8,3,6622945799,0.011773115219157004,10
8,3,6622945799,0.011773115219157004,10
8,3,6622945799,0.011773115219157004,10
8,3,6622945799,0.011773115219157004,10
8,4,149910642,0.03174171949256177,10
8,4,149910642,0.03174171949256177,10
8,4,149910642,0.03174171949256177,10
8,4,1272657712,0.015550811121334487,10
8,4,1272657712,0.015550811121334487,10
8,4,1272657712,0.015550811121334487,10
8,4,1272657712,0.015550811121334487,10
8,4,1272657712,0.015550811121334487,10
8,4,1272657712,0.015550811121334487,10
8,4,1272657712,0.015550811121334487,10
8,5,149905258,0.03883570189935922,10
8,5,149905258,0.03883570189935922,10
8,5,149905258,0.03883570189935922,10
8,5,149905258,0.03883570189935922,10
8,5,149905258,0.03883570189935922,10
8,5,149609152,0.01371817088576228,10
8,5,149609152,0.01371817088576228,10
8,5,149609152,0.01371817088576228,10
8,5,149609152,0.01371817088576228,10
8,5,149609152,0.01371817088576228,10
8,6,150017640,0.08139619243891077,10
8,6,150017640,0.08139619243891077,10
8,6,150017640,0.08139619243891077,10
