Junction ID, X, Y
42212904, 1545.21, 1157.98
42212930, 1489.48, 1859.33
42219550, 1514.11, 1944.23
41548161, 1446.23, 2349.5
42222746, 1484.5, 1937.31
42266584, 2600.42, 2026.15
42266591, 2451.95, 2060.85
41540986, 2049.39, 2206.44
42269700, 1094.51, 1976.94
42269698, 1215.44, 1960.87
42276533, 2172.29, 1979.27
42276539, 2107.78, 1987.22
10270798131, 2056.57, 1986.98
42280128, 2360.32, 1207.55
42280143, 2290.1, 1006.6
2412397087, 2098.44, 880.15
42280177, 2287.29, 2073.09
42306548, 911.17, 1407.86
42306546, 889.5, 1497.9
42310439, 1830.13, 808.23
42318324, 2100.4, 1071.98
2139420749, 795.12, 1576.64
5755376378, 795.13, 1593.09
7035540637, 794.65, 1453.27
42462778, 1564.87, 400.71
42463216, 2349.76, 1651.69
41711448, 2491.78, 2130.18
42500300, 2100.88, 1237.38
42520085, 2108.65, 1907.49
42520082, 2180.71, 1906.85
42521046, 1465.31, 1157.8
42521039, 1474.08, 1202.9
42574720, 2109.97, 2122.94
42598330, 1078.95, 1874.47
42598336, 1201.79, 1849.66
42598434, 1018.74, 1783.48
42629133, 1176.85, 440.32
42647912, 226.08, 454.97
42667729, 1960.97, 1195.31
42667738, 1955.25, 1122.82
42673366, 1996.21, 2042.28
42679779, 2278.85, 1210.56
42703886, 974.27, 1921.77
5661425102, 505.38, 1384.52
3216925092, 445.6, 1381.29
5661425101, 559.78, 1449.25
5661425108, 506.43, 1458.18
5661425110, 493.11, 1466.45
4347586478, 446.52, 1468.36
7672086880, 551.82, 1531.2
7672086881, 568.37, 1530.96
6888729473, 478.99, 1683.91
6888729483, 482.23, 1659.06
6888729481, 495.25, 1645.81
6888729471, 508.81, 1632.02
6888729479, 521.17, 1619.45
6888729475, 546.95, 1616.71
5661427439, 596.11, 1637.8
5661427440, 627.67, 1673.02
6888729472, 548.3, 1752.34
6888729482, 560.86, 1739.79
7672079869, 692.55, 1667.84
7672079867, 672.61, 1667.88
7672079871, 709.68, 1667.8
7672079873, 729.59, 1667.74
5755376407, 743.85, 1667.72
5755376416, 743.83, 1660.35
7672095434, 743.82, 1658.31
7672095435, 743.82, 1653.93
7672095436, 743.81, 1650.47
5755376408, 743.78, 1618.27
6888729480, 574.07, 1726.58
6888729470, 587.5, 1713.17
6888729478, 600.63, 1700.04
6888729474, 613.04, 1687.65
5668224852, 2103.81, 1399.49
5668224851, 2093.38, 1383.84
7578821448, 2094.97, 1410.05
7578821458, 2076.12, 1461.65
5668224855, 2086.94, 1483.2
5668224856, 2081.09, 1492.58
5668224857, 2086.17, 1500.98
5668224884, 2094.3, 1506.34
5668224885, 2111.48, 1517.69
5668224887, 2126.47, 1527.59
5668224858, 2140.36, 1536.75
7578821399, 2140.56, 1543.14
5668224859, 2140.78, 1550.45
4347633578, 2141.71, 1579.31
5668224880, 2154.08, 1550.37
5668224878, 2179.1, 1550.23
5668224876, 2273.25, 1550.54
5668224862, 2292.51, 1550.7
5668224875, 2293.4, 1505.81
5668224873, 2125.39, 1431.91
5668224883, 2140.23, 1442.38
5668224886, 2155.74, 1453.35
5668224888, 2168.16, 1462.12
5668224882, 2184.37, 1473.57
5668224881, 2199.97, 1484.59
5668224879, 2214.39, 1494.78
5668224874, 2228.36, 1506.38
5668224877, 2273.82, 1505.98
5668224890, 2129.87, 1614.73
5668224902, 2130.56, 1632.77
5668224901, 2212.51, 1650.44
5668224903, 2212.69, 1633.03
5668224904, 2212.64, 1613.99
5668224907, 2270.14, 1651.98
5668224905, 2212.5, 1662.25
5668224910, 2270.4, 1642.37
5668224908, 2270.59, 1621.81
5668224909, 2212.65, 1642.82
5674710054, 1893.55, 1797.57
6886094426, 1894.55, 1723.45
5674710050, 1893.48, 1623.03
5674710048, 1839.71, 1622.87
6886094424, 1914.0, 1623.09
5674710049, 1932.59, 1623.37
5674710056, 1932.42, 1594.25
5674710066, 1947.65, 1628.17
5674710063, 1997.66, 1673.41
6886094435, 2000.26, 1693.09
5674710059, 2004.59, 1717.48
5724764201, 2492.04, 1427.86
5724764200, 2635.97, 1430.66
5724764204, 2470.1, 1325.77
5724764203, 2634.84, 1324.43
5753965504, 441.63, 1083.84
5753965499, 441.86, 1118.81
5755376379, 795.84, 1626.66
5755376381, 767.31, 1687.93
7672095366, 684.45, 1733.41
7672095363, 595.41, 1801.57
5755376387, 538.66, 1813.0
5755376397, 522.63, 1812.87
5755376401, 506.79, 1812.59
5755376409, 785.25, 1625.66
7672079874, 729.44, 1618.13
7672079872, 710.63, 1618.19
7672079870, 692.49, 1620.23
7672079868, 672.41, 1620.72
5755394177, 507.41, 1753.43
5778260037, 2485.64, 952.76
5778260036, 2630.93, 951.72
2262867777, 369.46, 993.48
2262867772, 71.54, 992.81
6457386649, 2507.79, 1176.65
6457386648, 2633.23, 1175.44
371160849, 75.56, 2034.08
371160851, 57.73, 2011.88
6886094425, 1914.36, 1722.51
6886094429, 2004.82, 1788.89
6886094434, 1933.81, 1722.33
6886094439, 1956.97, 1721.77
6886094437, 1977.3, 1720.96
5674710060, 2034.37, 1717.52
