Step,Vehicle_ID,RSU_ID,Signal_Strength,Expected_Connection_Time
19,2,41596699,0.09367558679512986,10
19,3,42201708,0.006691194202619568,10
19,4,7891532526,0.010077796436940756,10
19,5,41881239,0.030233182685812585,10
19,6,1910498554,0.01696059490499465,10
19,7,5755376401,0.03635501835530433,10
19,8,41900043,0.05172847844210013,10
19,9,10270776452,0.01971466044481417,10
20,0,7578821448,0.03533837981546184,10
20,1,2139420751,0.02819841394410129,10
20,10,41879782,0.13917937900569638,10
20,11,41782015,0.020150769789397078,10
20,12,41736308,0.03761270436648406,10
20,13,41935897,0.0648557376955465,10
20,14,42033862,0.01757626809027673,10
20,15,8480431623,0.02729248379055278,10
20,16,2139420773,0.08006059250172272,10
20,17,371160849,0.03566325780614945,10
20,18,42008920,0.02686893638630616,10
20,19,41879773,0.0664200116251254,10
20,2,41596699,0.051886882262044756,10
20,20,41575609,0.016595276024174422,10
20,3,42201708,0.0063309139046624175,10
20,4,7891532526,0.007968105485122504,10
20,5,41881239,0.0396981045389144,10
20,6,1910498554,0.023656596683171247,10
20,7,5102796599,0.03672857592582021,10
20,8,41900043,0.09680859443693317,10
20,9,10270776452,0.018735539004565115,10
21,0,7578821455,0.04169539684738581,10
21,1,5204052863,0.029359387387013113,10
21,10,41879782,0.10616757298031262,10
21,11,41782015,0.018524822576703286,10
21,12,41736459,0.023751143378827333,10
21,13,4351793088,0.024908151857851345,10
21,14,42033862,0.02113634354002783,10
21,15,8480431623,0.021211730028281448,10
21,16,2139420773,0.08006059250172272,10
21,17,371160849,0.0268158638691056,10
21,18,42008920,0.031030836571434215,10
21,19,41879773,0.05375543395009549,10
21,2,41596699,0.03398380754519406,10
21,20,4854483353,0.013627621530624934,10
21,21,41580521,0.01586083872943935,10
21,3,42201708,0.00598934844115637,10
21,4,7891532526,0.006545731376316249,10
21,5,41881239,0.04864865636229962,10
21,6,1910498554,0.03300136457231793,10
21,7,5102796599,0.07650167318545448,10
21,8,41900043,0.06825236984218312,10
21,9,41881243,0.020189031709554654,10
22,0,7578821458,0.0588047542176999,10
22,1,5204052863,0.028445572155840128,10
22,10,41879782,0.05825858058983776,10
22,11,41782015,0.01641236163836559,10
22,12,41736459,0.02911927437734744,10
22,13,41935897,0.05732891583731495,10
22,14,42033862,0.026625254379260253,10
22,15,8480431623,0.016884383709005867,10
22,16,2139420773,0.08006059250172272,10
22,17,371160849,0.02075951526604645,10
22,18,42008920,0.037185333372589134,10
22,19,41879773,0.04079761569958163,10
22,2,41596699,0.025169708347697998,10
22,20,3820084281,0.010855541094406616,10
22,21,41580520,0.016861792677830917,10
22,22,41511322,0.01604197371028233,10
22,3,41581521,0.009092049458082771,10
22,4,7891532526,0.0055589638556403755,10
22,5,41881239,0.0867876507914572,10
22,6,1910498554,0.03389203104621377,10
22,7,5102796599,0.34770510268231347,10
22,8,41900043,0.04378296378507794,10
22,9,41881243,0.027901395529046406,10
23,0,7578821458,0.08523957827100195,10
23,1,5204052863,0.023495251635197226,10
23,10,41879782,0.03995212306042683,10
23,11,42269700,0.017375918598585588,10
23,12,41736459,0.03698142635495317,10
23,13,41935897,0.07400516260825084,10
23,14,42033862,0.03355082515339742,10
23,15,42269700,0.019287891892306275,10
23,16,2139420773,0.08006059250172272,10
23,17,371160849,0.017648810256490035,10
23,18,42008920,0.04260857430191063,10
23,19,41879773,0.0311009816742825,10
23,2,41596699,0.019722092003245584,10
23,20,3820084281,0.010595642282329829,10
23,21,5204052865,0.018022524960681022,10
23,22,4854483353,0.06449574390258468,10
23,23,41542419,0.015796720432261987,10
23,3,41581521,0.009627560343035633,10
23,4,7891532526,0.004837827345033915,10
23,5,41881239,0.10868148055650649,10
23,6,1910498554,0.0215524087390517,10
23,7,5102796605,0.15260399215972847,10
23,8,41900043,0.03002192559941379,10
23,9,41881243,0.03601956738336628,10
24,0,5668224856,0.16860389241604623,10
24,1,2139420751,0.047187199401594236,10
24,10,41879782,0.028538699621733,10
24,11,42269700,0.019199972394296074,10
24,12,41736459,0.06127786321491112,10
24,13,41935897,0.05182683339894911,10
24,14,42033862,0.047840767505868444,10
24,15,42269700,0.027933916729579747,10
24,16,2139420773,0.08006059250172272,10
24,17,371160849,0.015063568877066481,10
24,18,42008920,0.05672126468559285,10
24,19,41879773,0.024233465746307914,10
24,2,42520082,0.016680060938823276,10
24,20,3820084281,0.010217992531277774,10
24,21,5204052865,0.01890373044936347,10
24,22,4854483353,0.0483100016795004,10
24,23,41542419,0.05762767042119315,10
24,24,4486235547,0.01865858944169977,10
24,3,41581521,0.010293466822914309,10
24,4,7891532526,0.004268037797945118,10
24,5,4347633558,0.017563010834788402,10
24,6,7672095363,0.017160460167953896,10
24,7,5102796605,0.3018993824159413,10
24,8,41900043,0.02415906980729936,10
24,9,41881243,0.06925101983153484,10
25,0,5668224884,0.10015895784090637,10
25,1,2139420751,0.06646444127692877,10
25,10,41516717,0.02099328416667134,10
25,11,42269700,0.024245916365945155,10
25,12,41736459,0.0646171024674378,10
25,13,2139420751,0.05024025036091078,10
25,14,42033862,0.0770935271730375,10
25,15,42269700,0.03826703858613981,10
25,16,2139420773,0.08006059250172272,10
25,17,371160849,0.01329065383157239,10
25,18,42008920,0.0722968789315467,10
25,19,41879773,0.018949318332749883,10
25,2,42520082,0.017293682107130594,10
25,20,3820084281,0.009983831119748453,10
25,21,5716818315,0.019443283893169717,10
25,22,4854483353,0.03494675880961879,10
25,23,41542419,0.042444926691440336,10
25,24,4486235547,0.09327278833710553,10
25,25,42276533,0.01583414753898141,10
25,3,41581521,0.010801232742968457,10
25,4,7891532526,0.003815254826749576,10
25,5,4347633558,0.017925905055418797,10
25,6,7672095363,0.02627527359893402,10
25,7,5102796605,0.264505856269208,10
25,8,41900043,0.02016113676602594,10
25,9,41881243,0.11068367978642024,10
26,0,5668224885,0.03568400149771809,10
26,1,2139420751,0.06941312281901846,10
26,10,41516717,0.028573538128223122,10
26,11,42269700,0.03201277094646898,10
26,12,41736459,0.05972787102861509,10
26,13,4351793088,0.03994840149433748,10
26,14,42033862,0.07481483045901663,10
26,15,41879786,0.04676605272830475,10
26,16,2139420773,0.08006059250172272,10
26,17,7668462399,0.012811707512756546,10
26,18,42008920,0.08546495281179342,10
26,19,41676470,0.016214474939298576,10
26,2,42520082,0.018951816223757797,10
26,20,3820084281,0.00971868417972927,10
26,21,5204052866,0.019955236724726304,10
26,22,3820084281,0.03987799169808968,10
26,23,41542419,0.03262703124659139,10
26,24,4486235547,0.07684909676273277,10
26,25,41585256,0.022677875896617784,10
26,26,41662036,0.022043790636962646,10
26,3,41581521,0.013950918856737344,10
26,4,7891532526,0.0034521294417913535,10
26,5,4347633558,0.017140060679658786,10
26,6,7672095363,0.03971909860593103,10
26,7,5102796605,0.25040254102264586,10
26,8,41900043,0.01701133278160082,10
26,9,41881243,0.15355392952059152,10
27,0,4347633577,0.031616057896237865,10
27,1,2139420751,0.13189404660704554,10
27,10,41516717,0.04341959765400909,10
27,11,42269700,0.06365592449875453,10
27,12,41736459,0.040151505035392165,10
27,13,4351793088,0.03127892871977292,10
27,14,42033862,0.04905415140297113,10
27,15,41879786,0.08462781656662215,10
27,16,2139420773,0.08006059250172272,10
27,17,7668462399,0.014325649824056498,10
27,18,42008920,0.06254199731866003,10
27,19,41676470,0.01739945850144611,10
27,2,42520082,0.018556795781112086,10
27,20,3820084281,0.009707445298396235,10
27,21,5204052866,0.020073909423292808,10
27,22,3820084281,0.054813176086801134,10
27,23,41542419,0.025413674826225613,10
27,24,4486235547,0.053340280617602945,10
27,25,41585256,0.026250573983169788,10
27,26,41662036,0.1157633088657857,10
27,27,3216924878,0.0203188450515823,10
27,3,41581521,0.023066662818550063,10
27,4,7891532526,0.00315217727321949,10
27,5,42500300,0.017451369435424014,10
27,6,7672095363,0.052790614914200125,10
27,7,5102796605,0.2501161680004229,10
27,8,41900043,0.014474327792137129,10
27,9,41881243,0.28244813306707767,10
28,0,2139420775,0.050837789224111904,10
28,1,2139420751,0.056641873078976744,10
28,10,41516717,0.058050866365530605,10
28,11,42269700,0.08339894996540254,10
28,12,41736459,0.028185115247464185,10
28,13,5204052863,0.03159312183526729,10
28,14,42033862,0.034342149534168885,10
28,15,41879786,0.14484565213760464,10
28,16,2139420773,0.08006059250172272,10
28,17,3823414796,0.015981018555715893,10
28,18,42008920,0.042112686300161996,10
28,19,41676470,0.01862047263316436,10
28,2,42520082,0.01639031884449544,10
28,20,41511318,0.007824760519229463,10
28,21,5204052866,0.018922081605774087,10
28,22,3820084281,0.10004856843365742,10
28,23,41542419,0.02095588339197334,10
28,24,4347633578,0.05867989481729102,10
28,25,41585256,0.03205650413904081,10
28,26,41662036,0.10328631883494802,10
28,27,4347708033,0.039582644915260645,10
28,28,41751331,0.016002674535063103,10
28,3,41581521,0.030526686115688,10
28,4,7891532526,0.002901982966142479,10
28,5,42500300,0.020134862440601385,10
28,6,41523479,0.04667626394814916,10
28,7,5102796605,0.25009248152658153,10
28,8,41900043,0.013782907785589911,10
28,9,41881243,0.26045753794672466,10
29,0,2139420775,0.1265369515695059,10
29,1,4351793088,0.057577263690414465,10
29,10,41516717,0.03522566120607827,10
29,11,42269700,0.12697541885164557,10
29,12,41540976,0.03283724791551064,10
29,13,41578152,0.026471962891246887,10
29,14,41662040,0.044882051492074075,10
29,15,41879786,0.5164737919941768,10
29,16,2139420773,0.08006059250172272,10
29,17,3823414796,0.01870229439016434,10
29,18,42598336,0.038913939596554065,10
29,19,41676470,0.018358296341076843,10
29,2,42276533,0.05735534799534838,10
29,20,41511318,0.008150000217314199,10
29,21,41573531,0.01743975235880839,10
29,22,3820084281,0.13261445467172195,10
29,23,41542419,0.017562672085686393,10
29,24,4347633578,0.11507449071058644,10
29,25,41585256,0.04255372227103417,10
29,26,41662036,0.07393135270142455,10
29,27,4347708033,0.04455504408085646,10
29,28,41751331,0.06305047965771142,10
29,29,41736305,0.015659288702895912,10
29,3,41581521,0.04500256518574236,10
29,4,7891532526,0.0026865573864705418,8
29,5,42500300,0.02370961143445117,10
29,6,41523479,0.07694925733850409,10
29,7,5102796605,0.06252571652596427,10
29,8,41900043,0.012888750946483054,10
29,9,41881243,0.5656007568116778,10
30,0,2139420775,0.1667949894904316,10
30,1,4351793088,0.10480859274265414,10
30,10,41671528,0.0207913449060198,10
30,11,42269700,0.09981489762166511,10
30,12,41540976,0.04729837078317327,10
30,13,41578152,0.024717875974638603,10
30,14,41662040,0.0794618826673135,10
30,15,4854483351,0.07317552351473944,10
30,16,2139420773,0.08006059250172272,10
30,17,3823414796,0.022586359478551678,10
30,18,42598336,0.05164200581723019,10
30,19,41676470,0.01733784940828187,10
30,2,42276533,0.057268369207049766,10
30,20,41575609,0.009931446171452842,10
30,21,41573531,0.020617997255136626,10
30,22,3820084281,0.2459640397217169,10
30,23,41542419,0.015195372272079578,10
30,24,4347633578,0.07493337392972983,10
30,25,41585256,0.05319010672337747,10
30,26,41662036,0.05178515620334503,10
30,27,4347708033,0.0573772522634821,10
30,28,41751331,0.048523788498549054,10
30,29,41736305,0.07412138094494071,10
30,3,41581521,0.0736648063965205,10
30,4,5724764200,0.0024500201390380864,1
30,5,42500300,0.02891115132889188,10
30,6,41523479,0.13173016069792573,10
30,7,5102796605,0.06252571652596427,10
30,8,41662032,0.0816724462720323,10
30,9,41881243,0.09182055007330098,10
31,0,2139420774,0.10070353397765619,10
31,1,4351793088,0.05694583180443727,10
31,10,41671528,0.0370846425856102,10
31,11,42269700,0.06904730981510229,10
31,12,41540976,0.05164266484203323,10
31,13,340267810,0.019997897138609708,10
31,14,41662040,0.06888575910422443,10
31,15,4854483351,0.04663700715939576,10
31,16,2139420773,0.08006059250172272,10
31,17,3823414796,0.02807949152171085,10
31,18,42598336,0.08531879098929737,10
31,19,41676470,0.015470372210982554,10
31,2,42276533,0.04763385493858075,10
31,20,41575609,0.009000111434866606,10
31,21,41573531,0.025123948995068184,10
31,22,3820084281,0.06764497204734923,10
31,23,41542419,0.013349431545059827,10
31,24,5668224859,0.0413687461562732,10
31,25,41585256,0.07263054309307065,10
31,26,41662036,0.03734431371099635,10
31,27,4347708033,0.06833214764502792,10
31,28,41751331,0.03738143511565876,10
31,29,41736305,0.06247068179522183,10
31,3,41581521,0.07488018734624492,10
31,31,4351793085,0.019059537965124294,10
31,4,7891532526,0.0023307713359244915,0
31,5,42500300,0.035824434197765966,10
31,6,41523479,0.2432275419508915,10
31,7,5102796605,0.06252571652596427,10
31,8,41662032,0.06297634066725002,10
31,9,10270776452,0.011679036670868014,10
32,0,2139420774,0.11107599470729725,10
32,1,4347633570,0.05446490652021036,10
32,10,41671528,0.056693419206112323,10
32,11,42269700,0.042802966558969535,10
32,12,41540976,0.06545547428096744,10
32,13,340267810,0.03788157749941284,10
32,14,41573548,0.012562772534038855,10
32,15,4854483351,0.031163741587267105,10
32,16,2139420773,0.08006059250172272,10
32,17,3823414796,0.035677064206654285,10
32,18,42598336,0.06320280660875983,10
32,19,41511292,0.0147293589054137,10
32,2,42276533,0.033054311389570566,10
32,20,3820084281,0.00871948082602201,10
32,21,41573531,0.02946186063588068,10
32,22,3820084281,0.04578850196822184,10
32,23,41542419,0.012026174114336404,10
32,24,4347633577,0.04927247841046982,10
32,25,41585256,0.11719655555403223,10
32,26,41662036,0.02755142058033993,10
32,27,4486123003,0.0598949961537262,10
32,28,41751331,0.02836948108572983,10
32,29,41736305,0.046583172803890224,10
32,3,41581521,0.09767578863226176,10
32,31,7578821458,0.03888420436257875,10
32,32,41868400,0.01592068459257155,10
32,4,4347495382,0.00224229287828236,0
32,5,42500300,0.04437636517689645,10
32,6,41523479,0.05914974378376942,10
32,7,5102796605,0.06252571652596427,10
32,8,41662032,0.04102737285346372,10
32,9,10270776452,0.01185839367379771,10
33,0,2139420774,0.11055895878872356,10
33,1,4347633570,0.034446533420828304,10
33,10,41671528,0.029492292363674934,10
33,11,42269700,0.0323441540608883,10
33,12,4347678601,0.09480447158600236,10
33,13,340267810,0.04562284182640322,10
33,14,41573548,0.012978154910127125,10
33,15,3820084280,0.023818522948138212,10
33,16,2139420773,0.08006059250172272,10
33,17,3823414796,0.04686521363181351,10
33,18,42598336,0.041539859478344945,10
33,19,41511292,0.014246061524013896,10
33,2,42276539,0.029734024042391546,10
33,20,3820084281,0.008288910455116363,10
33,21,41573531,0.036957586236425866,10
33,22,3820084281,0.03257089648266635,10
33,23,41542419,0.010912513686792183,10
33,24,4347633577,0.04024173994618195,10
33,25,41585256,0.13636381748613727,10
33,26,41662036,0.02206489936127201,10
33,27,4486123003,0.05551433639453251,10
33,28,41751331,0.02187990587640888,10
33,29,41736305,0.03725066316606112,10
33,3,41581521,0.1397705870672446,10
33,31,4351793085,0.05637197657561047,10
33,32,41868400,0.06669534566681685,10
33,33,41909247,0.015735137823318264,10
33,4,4347495382,0.002389397997080869,0
33,5,42500300,0.04942112178014346,10
33,6,41523479,0.04026089738704563,10
33,7,5102796605,0.06252571652596427,10
33,8,41662032,0.024992825249859386,10
33,9,10270776452,0.011924680357527171,10
34,0,2139420774,0.11109349495814694,10
34,1,4347633570,0.021598349099675382,10
34,10,41879773,0.01942012359607904,10
34,11,42269700,0.026999846819620945,10
34,12,4347678601,0.08020765250286448,10
34,13,340267810,0.02308759701443726,10
34,14,41573548,0.014506194627420886,10
34,15,3820084280,0.027188895407210145,10
34,16,2139420773,0.08006059250172272,10
34,17,3823414796,0.05509584307697305,10
34,18,42598336,0.02977794077192243,10
34,19,2012647717,0.014885126576683897,10
34,2,42276539,0.038377770130009835,10
34,20,3820084281,0.007954818219602618,10
34,21,41573531,0.04013283433104822,10
34,22,41511322,0.039484776372353196,10
34,23,41542418,0.010192141341388915,10
34,24,2139420775,0.03856567222891036,10
34,25,41585256,0.10924422660748648,10
34,26,41662036,0.018272230578300446,10
34,27,4486123003,0.03541030747684644,10
34,28,41751330,0.0179428272740141,10
34,29,41736305,0.028618931393958633,10
34,3,41581521,0.15061423960704387,10
34,31,4351793085,0.04412957472124075,10
34,32,41868400,0.05405542630618785,10
34,33,41580521,0.018371170372570248,10
34,34,41900043,0.015581853565614135,10
34,4,4347495382,0.002558367271394152,3
34,5,4347633557,0.014513884771828895,10
34,6,41523477,0.018681456758539067,10
34,7,5102796605,0.06252571652596427,10
34,8,41511309,0.022661577130624305,10
34,9,10270776452,0.011891938669392725,10
35,0,2139420774,0.11114333470619066,10
35,1,1916457460,0.01826259544636513,10
35,10,41879773,0.025612841893439448,10
35,11,42269700,0.021767786688330338,10
35,12,4347678601,0.06699465738147954,10
35,13,41804740,0.02560814350406955,10
35,14,41573548,0.016742906791150515,10
35,15,3820084280,0.02556776494533753,10
35,16,2139420773,0.08006059250172272,10
35,17,3823414790,0.04799453873430304,10
35,18,41782023,0.02489133240786339,10
35,19,2012647717,0.07135984870553369,10
35,2,42276539,0.048132561549639116,10
35,20,3820084281,0.007675416596586524,10
35,21,41573531,0.05276565918677502,10
35,22,41511322,0.05517647577258146,10
35,23,41542418,0.07450152725955955,10
35,24,7238058620,0.07943352229844805,10
35,25,42276533,0.02135857466404696,10
35,26,41662036,0.015310829036403803,10
35,27,4347708037,0.02726681732455188,10
35,28,41751330,0.022103457898656614,10
35,29,41736305,0.02288383222078658,10
35,3,41581521,0.22070951585113305,10
35,31,4351793086,0.04981245503003205,10
35,32,41868400,0.041480807085399016,10
35,33,41580521,0.02201449795829993,10
35,34,41900043,0.0608005172575964,10
35,35,41676469,0.01674715812726869,10
35,4,4347495382,0.0027525523963247995,6
35,5,4347633557,0.015807086117024135,10
35,6,41523477,0.01760973170220593,10
35,7,5102796605,0.06252571652596427,10
35,8,41511309,0.03119353279765249,10
35,9,10270776452,0.01163795313532868,10
36,0,2139420774,0.1111397279655477,10
36,1,1916457460,0.03158808353750524,10
36,10,41879773,0.021256897177155197,10
36,11,42269700,0.017089178144888896,10
36,12,4347678601,0.042666560446508864,10
36,13,41804740,0.034758340237008176,10
36,14,41573548,0.019846469631585005,10
36,15,3820084280,0.021142036013935307,10
36,16,2139420773,0.08006059250172272,10
36,17,3823414790,0.08498121770913283,10
36,18,41782009,0.04173556667973235,10
36,19,2012647717,0.06521108038716922,10
36,2,42276539,0.04610409693655665,10
36,20,41511318,0.00996076954350706,10
36,21,41573531,0.08848192123614507,10
36,22,41511322,0.07551443661242778,10
36,23,41542418,0.08196028020209029,10
36,24,2139420774,0.1885919663641499,10
36,25,42276533,0.023753426308510028,10
36,26,41662036,0.013493626217441487,10
36,27,4347708037,0.029926942920937515,10
36,28,41751330,0.028280878439311485,10
36,29,41596672,0.07862330902804214,10
36,3,41581521,0.2067019416895647,10
36,31,4351793086,0.05981247491514674,10
36,32,41868400,0.03118188643762681,10
36,33,41580521,0.027663202261297596,10
36,34,41900043,0.04554274958324717,10
36,35,41676469,0.07009728762888877,10
36,36,41596672,0.015631501490767603,10
36,4,4347495382,0.002965049282155378,7
36,5,4347633557,0.016331827536918673,10
36,6,41523477,0.015415294884162888,10
36,7,5102796605,0.06252571652596427,10
36,8,41511309,0.02989327874214132,10
36,9,10270776452,0.011806843763495365,10
37,0,2139420774,0.024397838849839003,10
37,1,1916457460,0.044473532422231475,10
37,10,41676469,0.01912707214214653,10
37,11,8480431623,0.017883489516106167,10
37,12,9769790060,0.034054147014948605,10
37,13,41804740,0.04483189547642061,10
37,14,41573548,0.024014712964718455,10
37,15,3820084280,0.01644356583708194,10
37,16,2139420773,0.08006059250172272,10
37,17,3823414790,0.13053588464283114,10
37,18,41782009,0.04679736646851093,10
37,19,2012647717,0.047281038078370925,10
37,2,42276539,0.03627111445636805,10
37,20,41511318,0.009665053923397268,10
37,21,41573531,0.09136110371598992,10
37,22,3596869882,0.05564030235979768,10
37,23,41542418,0.0748390588996168,10
37,24,2139420774,0.13523427937145424,10
37,25,42276533,0.0297996243140324,10
37,26,41662036,0.0119512180815718,10
37,27,5755376401,0.043897119739869754,10
